codpostal,coordx,coordy,direccion,fax,idcentrorc,latitud,localidad,longitud,mail,naturaleza,nombre_cen,objectid,refpar,shape,srs,telefono,tipo_centr,web,xcen,ycen
22300,759239,4658180,"Avda. Del Cinca, S/N",0,22000721,42.03294138,Barbastro,0.13169369,cpaabarbastro@educa.aragon.es,Público,Alto Aragón,7662, ,0101000020E664000020F46C568E2B2741BE9F1AF700C55141,25830,974 31 19 76,Colegio Público,http://cpaabarb.educa.aragon.es,759239.17,4658179.86
22520,780497,4602272,"Ctra. Nacional,  Km.442",0,22001905,41.52296350,Litera,0.36169670,cplitera@aragon.es,Público,C.P. De Litera,7663, ,0101000020E664000060DC4643A2D12741E4F21FFE678E5141,25830,974 47 04 30,Colegio Público,http://cplitera.educa.aragon.es,780497.13,4602271.97
22520,778968,4602243,"P.º De La Constitución, S/N",0,22001917,41.52323702,Fraga,0.34338947,iesrsfraga@educa.aragon.es,Público,Ramón J. Sender,7664, ,0101000020E664000098D40968B0C527411EA7E8C0608E5141,25830,974 47 01 44,Instituto de Educación Secundaria (IES),http://iesender.org,778968.20,4602243.01
22260,718359,4646682,"Cl. Escuelas, S/N",974390203,22002119,41.94190564,Grañen,-0.36587259,cpsaphuesca@educa.aragon.es,Público,Santiago Apóstol,7665, ,0101000020E664000028E4839E2DEC25412653058FC6B95141,25830,974 39 02 03,Colegio Público,http://cpgrañen.educa.aragon.es,718358.81,4646682.23
22430,776426,4676541,"Partida Coscolla, S/N",0,22002168,42.19218223,Graus,0.34766589,iesgraus@educa.aragon.es,Público,Baltasar Gracián,7666, ,0101000020E6640000D878E926D3B12741728A8E50EFD65141,25830,974 54 01 57,Instituto de Educación Secundaria (IES),http://iesgraus.educa.aragon.es,776425.58,4676541.26
22004,713269,4668638,"Cl. Fraga, 1",0,22002302,42.14084051,Huesca,-0.41921912,cpjxxhuesca@educa.aragon.es,Público,Juan XXIII,7667, ,0101000020E664000058EC2FFB6AC42541CCCCCC6837CF5141,25830,974 22 02 96,Colegio Público,http://cpjxxhue.educa.aragon.es,713269.49,4668637.64
22006,715128,4668838,"Cl. Pio Xii, 1",0,22002338,42.14213234,Huesca,-0.39668045,cppxhuesca@educa.aragon.es,Público,Pío XII,7668, ,0101000020E664000000BC0592EFD225414A9D806A69CF5141,25830,974 22 35 93,Colegio Público,http://cppxhues.educa.aragon.es,715127.79,4668837.66
22005,714497,4668087,"Cl. Torre Mendoza, 1",0,22002341,42.13555495,Huesca,-0.40458397,cpsrahuesca@educa.aragon.es,Público,Sancho Ramírez,7669, ,0101000020E6640000E895B2AC01CE254180D93DD9ADCE5141,25830,974 24 24 83,Colegio Público,www.cpsrahue.educa.aragon.es,714496.84,4668087.39
22002,714024,4668948,"Cl. Pedro Iv, 81",0,22002405,42.14342610,Huesca,-0.40999000,Ceisanjose_H@Hotmail.Com,Privado,San José,7670, ,0101000020E6640000A89BC4004FCA2541F6B9DAF684CF5141,25830,974 22 07 74,Centro Privado de Educación Infantil, ,714023.50,4668947.86
22003,713877,4668819,"Avda. Monreal, 14",0,22002430,42.14230413,Huesca,-0.41180498,salesianos.huesca@salesians.info,Concertado,Salesiano San Bernardo,7671, ,0101000020E6640000281895942AC92541DE0209AE64CF5141,25830,974 22 18 00,Centro Privado con varias Enseñanzas de Régimen General, ,713877.29,4668818.72
22004,713629,4668883,"Psje. Ruiseñor, S/N",0,22002466,42.14295113,Huesca,-0.41478377,Santarosah@Planalfa.Es,Concertado,Santa Rosa,7672, ,0101000020E6640000482575E239C72541DE718AC674CF5141,25830,974 22 15 64,Centro Privado con varias Enseñanzas de Régimen General, ,713628.94,4668883.10
22004,713520,4668437,"Avda. De La Paz,  9",0,22002508,42.13897145,Huesca,-0.41625879,iesrychuesca@educa.aragon.es,Público,Ramón Y Cajal,7673, ,0101000020E664000060FE43DA60C62541C286A75F05CF5141,25830,974 22 04 36,Instituto de Educación Secundaria (IES),http://iesrychu.educa.aragon.es,713520.43,4668437.49
22005,714650,4668117,"Cl. Ramón J. Sender, 4",0,22002521,42.13578063,Huesca,-0.40271958,iessguhuesca@educa.aragon.es,Público,Sierra De Guara,7674, ,0101000020E66400002806815534CF254108CE1949B5CE5141,25830,974 24 34 77,Instituto de Educación Secundaria (IES),http://iessguhu.educa.aragon.es,714650.17,4668117.14
22004,713413,4667492,"Cl. Binéfar, 5",0,22002569,42.13049032,Huesca,-0.41790794,cpalchuesca@educa.aragon.es,Público,Alcoraz,7675, ,0101000020E6640000409B553F89C52541D2915CE618CE5141,25830,974 21 03 08,Colegio Público, ,713412.62,4667491.60
22700,700714,4715704,"Cl. San José De Calasanz, 3",0,22002673,42.56766003,Jaca,-0.55463901,cpsjphuesca@educa.aragon.es,Público,San Juan De La Peña,7676, ,0101000020E6640000C07493B8546225410CB5A6152EFD5141,25830,974 35 63 70,Colegio Público,http://www.educa.aragon.es/cpsjphue,700714.36,4715704.34
22700,700911,4715426,"Avda. Perimetral, 2",0,22002703,42.56510306,Jaca,-0.55234247,direpjaca@escolapios.es,Concertado,Escuelas Pías,7677, ,0101000020E66400003870CE28DE632541EA73B575E8FC5141,25830,974 36 03 92,Centro Privado con varias Enseñanzas de Régimen General, ,700911.08,4715425.84
22700,701056,4715706,"Cl. Coso, 4",0,22002715,42.56759015,Jaca,-0.55048078,sec.smariaj@planalfa.es,Concertado,Santa María,7678, ,0101000020E6640000E80434D1FF642541E61DA79C2EFD5141,25830,974 35 68 50,Centro Privado con varias Enseñanzas de Régimen General, ,701055.91,4715706.45
22250,722015,4627613,"Avda. Zaragoza-Monzón, 60",0,22002843,41.76931606,Lanaja,-0.32896263,cralanaja@aragon.es,Público,C.R.A. Monegros Norte,7679, ,0101000020E664000058EC2F9BBE08264122DBF92E27A75141,25830,974 57 42 45,Colegio Público,http://cramonor.educa.aragon.es,722015.30,4627612.73
22400,764805,4644957,"Avda. Goya, 2",0,22003215,41.91217650,Monzon,0.19288372,cpjcmonzon@educa.aragon.es,Público,Joaquín Costa,7680, ,0101000020E6640000E8F21F920A572741DA1B7C2D17B85141,25830,974 40 08 19,Colegio Público,www.colegiojoaquincosta.es,764805.29,4644956.71
50740,698034,4598206,"Cl. Agustina De Aragón, 1",0,50002275,41.51101711,Fuentes De Ebro,-0.62695461,cpgsfuentes@educa.aragon.es,Público,Luis García Saínz,7681, ,0101000020E664000040BD52B6644D2541FA0FE98B6F8A5141,25830,976 16 01 01,Colegio Público,http://cpgsfuen.educa.aragon.es,698034.36,4598206.19
50650,639706,4636275,"Cl. Miguel Servet, S/N",976864845,50002329,41.86606348,Gallur,-1.31663775,cpgallur@educa.aragon.es,Público,María Domínguez,7682, ,0101000020E6640000088A1F83B4852341744694DE9CAF5141,25830,976 86 48 45,Colegio Público,www.educa.aragob.es/cpgallur,639706.26,4636275.48
50150,660560,4563821,"Cl. Revés, 43",0,50002433,41.20984857,Herrera De Los Navarros,-1.08483808,cpherrera@aragon.es,Público,San Jorge,7683, ,0101000020E6640000803F353EA0282441A4DFBE3ADB685141,25830,976 14 31 06,Colegio Público,http://cpherrer.educa.aragon.es/,660560.12,4563820.92
50250,614595,4599600,"Cl. San Babil, S/N",0,50002457,41.53985109,Illueca,-1.62616272,cpbxillueca@educa.aragon.es,Público,Benedicto XIII,7684, ,0101000020E6640000C005129486C1224108CE19E9CB8B5141,25830,976 82 02 27,Colegio Público,www.educa.aragon.es/cillueca,614595.29,4599599.64
50710,763406,4557242,"Pza. De Zaragoza, 38",976638065,50002810,41.12376149,Maella,0.13766592,cpmaella@educa.aragon.es,Público,Virgen Del Portal,7685, ,0101000020E664000078E09C911C4C2741E4F21F7E6E625141,25830,976 63 80 65,Colegio Público,e-ducativa.catedu.es/50002810/sitio,763406.28,4557241.97
50170,776347,4585717,"Ctra. De Fraga, S/N",0,50003048,41.37553303,Mequinenza,0.30446750,cpmequinenza@educa.aragon.es,Público,María Quintana,7686, ,0101000020E6640000F8C2640A36B12741560E2D2E3D7E5141,25830,974 46 42 70,Colegio Público, ,776347.02,4585716.72
50530,632976,4643632,"Camino de Mallén, 40",0,50003504,41.93345531,Novillas,-1.39603831,cpnovillas@aragon.es,Público,San Nicasio,7687, ,0101000020E6640000907EFBFA2051234140C6DCF9CBB65141,25830,976 86 11 97,Colegio Público,http://cpnovill.educa.aragon.es/,632976.49,4643631.90
50195,684659,4609873,"Avda. Santa  Ana, 1",0,50003711,41.61922033,Pastriz,-0.78352034,cppastriz@aragon.es,Público,La Portalada,7688,4701607XM8140S,0101000020E664000040355EBAE6E4244188D2DE40D4955141,25830,976 58 30 49,Colegio Público, ,684659.36,4609873.01
50690,648147,4627644,"Cl. Progreso, 6",0,50003735,41.78682336,Pedrola,-1.21713843,cppedrola@educa.aragon.es,Público,Cervantes,7689, ,0101000020E664000068226CB8A5C723416C787A052FA75141,25830,976 61 52 81,Colegio Público,www.educa.aragon.es/cpedrola,648146.86,4627644.09
50750,706433,4596186,"Cl. Rosales, 2",0,50003838,41.49071755,Pina De Ebro,-0.52709912,smesperanzape@planalfa.es,Concertado,Santa María De La Esperanza,7690, ,0101000020E6640000604BC827018F2541DC46038076885141,25830,976 16 50 47,Centro Privado con varias Enseñanzas de Régimen General, ,706432.58,4596186.00
22600,716751,4708950,"Cl. Derechos Humanos, 5",0,22004891,42.50256439,Sabiñanigo,-0.36201486,iesbasabinanigo@educa.aragon.es,Público,Biello Aragón,7691, ,0101000020E664000068BC74F39DDF254130DD249295F65141,25830,974 48 26 82,Instituto de Educación Secundaria (IES),http://iesbasab.educa.aragon.es,716750.98,4708950.28
22002,714591,4667781,"Cl. Alfonso De Aragón, 12",0,22004955,42.13277472,Huesca,-0.40356361,cpeahuesca@educa.aragon.es,Público,Miguel Hernández,7692, ,0101000020E664000058522720BDCE25416EC5FE4E61CE5141,25830,974 24 15 04,Centro Público de Educación de Personas Adultas (Presenc,http://cpeahues.educa.aragon.es,714590.56,4667781.23
22004,714690,4668650,"Cl. Santo Cristo De Los Milagros, 21",0,22005145,42.14056089,Huesca,-0.40203880,contacto.escueladeartedehuesca@gmail.com,Público,Escuela De Arte,7693, ,0101000020E664000028287E8C84CF2541AE47E16A3ACF5141,25830,974 24 06 44,Escuela de Arte,http://eayohues.educa.aragon.es,714690.27,4668649.67
22500,773363,4638516,"Pza. De España, 1",0,22005364,41.85134931,Binefar,0.29293095,Aytobinefar@Aragob.Es,Público,Escuela  De Música,7694, ,0101000020E664000050DA1B7CE699274138F8C208CDB15141,25830,974 42 81 00,Escuela Pública de Música y/o Danza, ,773363.24,4638516.14
22600,715977,4710836,"Avda. Serrablo, 13",0,22005443,42.51974711,Sabiñanigo,-0.37071858,cpmsabinanigo@educa.aragon.es,Público,Conservatorio Elemental De Música,7695, ,0101000020E664000030D49A2691D925411461C30B6DF85141,25830,974 48 28 34,Conservatorio de Música o Danza,http://cpmsabi.educa.aragon.es,715976.58,4710836.18
22400,765075,4644643,"Pza. Sto. Domingo, 6",0,22005480,41.90926342,Monzon,0.19598697,cpeamonzon@educa.aragon.es,Público,Cinca Medio,7696, ,0101000020E6640000E02D9080255927416E1283B4C8B75141,25830,974 41 62 90,Centro Público de Educación de Personas Adultas (Presenc,http://cpeamonz.educa.aragon.es,765074.75,4644642.82
22700,701779,4716772,"Cl Monte Perdido, 1",0,22005492,42.57698836,Jaca,-0.54130491,cpeajaca@educa.aragon.es,Público,Jacetania,7697, ,0101000020E6640000E8FBA991A56A254142F163FC38FE5141,25830,974 36 28 75,Centro Público de Educación de Personas Adultas (Presenc,http://cepajaca.educa.aragon.es,701778.78,4716771.94
22430,775540,4676176,"Pza. Mayor, 3",0,22005509,42.18921387,Graus,0.33678017,cpeagraus@educa.aragon.es,Público,Ribagorza,7698, ,0101000020E664000050158C0AE7AA2741DC68001794D65141,25830,974 54 05 28,Centro Público de Educación de Personas Adultas (Presenc, ,775539.52,4676176.36
22340,752483,4703664,"Cl. Samper,  1",0,22005558,42.44420044,Boltaña,0.06996924,cpeaboltana@educa.aragon.es,Público,Sobrarbe,7699, ,0101000020E6640000885AD33CC5F62641ACADD81B6CF15141,25830,974 50 23 22,Centro Público de Educación de Personas Adultas (Presenc, ,752482.62,4703664.44
22600,716382,4710802,"Cl. Pedro Sesé, 2",0,22005561,42.51932452,Sabiñanigo,-0.36580228,cpeasabinanigo@educa.aragon.es,Público,Alto Gállego,7700, ,0101000020E6640000D0DEE0CBBBDC2541166A4D7364F85141,25830,974 48 25 32,Centro Público de Educación de Personas Adultas (Presenc,http://cpeasabi.educa.aragon.es,716381.90,4710801.80
22200,736118,4630266,"Cl. El Carmen, 13",0,22005583,41.78911527,Sariñena,-0.15844162,cpeasarinena@educa.aragon.es,Público,Monegros,7701, ,0101000020E6640000F0D24D02EB76264160984C75BEA95141,25830,974 57 43 98,Centro Público de Educación de Personas Adultas (Presenc,http://cpeasari.educa.aragon.es,736117.50,4630265.83
22400,764551,4645426,"Avda. De Fonz,  1",0,22005595,41.91647891,Monzon,0.19003721,eoimonzon@educa.aragon.es,Público,Ignacio Luzán,7702, ,0101000020E664000078029AC80E5527412A3A926B8CB85141,25830,974 41 58 40,Escuela Oficial de Idiomas (EOI),http://eoimonzo.educa.aragon.es,764551.39,4645425.68
22130,743145,4646203,"Cl. Balmes, 16",0,22005698,41.93034709,Peralta De Alcofea,-0.06742379,craperalta@aragon.es,Público,C.R.A. A Redolada,7703, ,0101000020E6640000A813D064D2AD2641D200DEAE4EB95141,25830,974 30 07 43,Colegio Público,http://craredol.educa.aragon.es,743145.20,4646202.73
50018,675984,4615584,"Cl. Averroes, 14",0,50011586,41.67258142,Zaragoza,-0.88590616, ,Privado,Fantasía,7704, ,0101000020E6640000A05E292B1FA124415C8FC2E1679B5141,25830,976 73 26 40,Centro Privado de Educación Infantil, ,675983.58,4615583.53
50013,677184,4611857,"Cl. Pablo Remacha, 13",0,50011604,41.63877608,Zaragoza,-0.87259500,Cdroma@Able.Es,Privado,Cittá Di Roma,7705, ,0101000020E6640000483789C180AA244134333357C4975141,25830,976 59 71 36,Centro Privado de Música o Danza, ,677184.38,4611857.36
50010,674874,4613073,"Cami. De La Mosquetera, 45",0,50011616,41.65023206,Zaragoza,-0.89996576,Alfred2001@Terra.Es,Privado,Alfred,7706, ,0101000020E6640000385EBA497398244150FC185BF4985141,25830,976 32 21 09,Centro Privado de Formación Profesional Específica, ,674873.64,4613073.42
50014,677790,4613820,"Cl. Pedro Arnal Cavero, 30",0,50011628,41.65630712,Zaragoza,-0.86474325, ,Privado,Tic Tac,7707, ,0101000020E6640000B837F8423CAF24412E6EA301AF995141,25830,976 28 54 99,Centro Privado de Educación Infantil, ,677790.13,4613820.03
50007,676098,4613485,"Cl. Via Pignatelli, 11",0,50011631,41.65366996,Zaragoza,-0.88514831, ,Privado,Academia Pignatelli,7708, ,0101000020E6640000B896906F04A22441721B0D545B995141,25830,976 38 43 97,Centro Privado de Formación Profesional Específica, ,676098.22,4613485.31
50009,674291,4611853,"Cl. Andador De Los Hudies, 6-E, Bajos",0,50011641,41.63937149,Zaragoza,-0.90731545, ,Privado,Angel Mingote,7709, ,0101000020E6640000805149BDE5932441CEF7532BC3975141,25830,976 56 84 84,Centro Privado de Música o Danza, ,674290.87,4611852.68
50710,763362,4557254,"Cl. Zaragoza,  50",0,50011665,41.12388539,Maella,0.13714480,iesmaella@educa.aragon.es,Público,Sección  Del I.E.S Mar De Aragón,7710, ,0101000020E66400005817B711C44B2741569FAB8971625141,25830,976 63 88 00,Instituto de Educación Secundaria (IES), ,763362.03,4557254.15
50170,776347,4585717,"Ctra. De Fraga,  S/N",0,50011689,41.37553303,Mequinenza,0.30446750,iesmequinenza@educa.aragon.es,Público,Sección Del I.E.S. Bajo Cinca,7711, ,0101000020E6640000F8C2640A36B12741560E2D2E3D7E5141,25830,974 46 50 73,Instituto de Educación Secundaria (IES),http://iesmequi.educa.aragon.es,776347.02,4585716.72
50016,680650,4615301,"Cl. La Iglesia, 30",0,50005781,41.66899079,Zaragoza,-0.82997621,laconcepcionz@planalfa.es,Concertado,La Concepción,7712, ,0101000020E6640000A03C2C5493C5244156302A29219B5141,25830,976 57 03 22,Centro Privado con varias Enseñanzas de Régimen General, ,680649.66,4615300.64
50011,669383,4616074,"Ctra. De Logroño, Km.7,8",0,50005823,41.67842857,Venta Del Olivar,-0.96501334,caragon@cece.es,Concertado,Condes De Aragón,7713, ,0101000020E6640000608FC2958D6D2441A69BC488E29B5141,25830,976 33 03 00,Centro Privado con varias Enseñanzas de Régimen General,www.condesdearagon.com,669382.79,4616074.14
50162,685743,4617314,"Cl. Calera, 30",976589714,50005872,41.68593929,Villamayor,-0.76821692,cpmcazaragoza@educa.aragon.es,Público,Mariano Castillo,7714, ,0101000020E664000058B1BF0C5DED244186A75776189D5141,25830,976 58 97 14,Colegio Público,http://cpmcazar.educa.aragon.es,685742.52,4617313.85
50017,673942,4613537,"Cl. Castillo De Palomar, S/N",0,50005896,41.65460545,Zaragoza,-0.91100736,cpamazaragoza@educa.aragon.es,Público,Ana Mayayo,7715, ,0101000020E6640000F86C56BD2C91244190A0F82968995141,25830,976 33 27 97,Colegio Público,http://cpamazar.educa.aragon.es,673942.37,4613536.66
50017,674540,4612812,"Cl. Delicias,  90",0,50005902,41.64794927,Zaragoza,-0.90404660,cpamanzaragoza@educa.aragon.es,Público,Andrés Manjón,7716, ,0101000020E6640000D03B4EF1D7952441C2F528ECB2985141,25830,976 33 17 28,Colegio Público,http://cpamanza.educa.aragon.es,674539.97,4612811.69
50009,674761,4612381,"Cl. San Juan Bosco,  7",0,50005914,41.64402867,Zaragoza,-0.90152214,cpryozaragoza@educa.aragon.es,Público,Recarte Y Ornat,7717, ,0101000020E6640000C0EC9E9C919724414082E25F47985141,25830,976 35 23 38,Colegio Público,http://cpryozar.educa.aragon.es/,674760.81,4612381.50
50015,677046,4614107,"Cl. Sobrarbe, 8",0,50005926,41.65905827,Zaragoza,-0.87359253,Cpcdozaragoza@educa.aragon.es,Público,Cándido Domingo,7718, ,0101000020E6640000186A4D736BA924414CC807D1F6995141,25830,976 29 38 12,Colegio Público,ww.educa.aragob/cpdozar,677045.73,4614107.27
50007,675733,4610516,"Cl. Mesones De Isuela,  S/N",976275628,50005951,41.62702077,Zaragoza,-0.89040130,cpdmizaragoza@educa.aragon.es,Público,Domingo Miral,7719, ,0101000020E664000040E8D96C2A9F2441B07268ED74965141,25830,976 27 56 28,Colegio Público,http://cpdmizar.educa.aragon.es,675733.21,4610515.71
50011,672563,4613107,"Cl San Vicente Ferrer, 2",0,50005963,41.65104174,Zaragoza,-0.92768279,cpfeczaragoza@educa.aragon.es,Público,Fernando El Católico,7720, ,0101000020E664000088C954A166862441DA3D79DCFC985141,25830,976 33 20 32,Colegio Público,www.educa.aragob.es/cpfeczar/fernandoelcatolico.htm,672563.32,4613107.44
50001,676708,4613033,"Pza. de los Sitios, 4",0,50005975,41.64946054,Zaragoza,-0.87796395,cpgymzaragoza@educa.aragon.es,Público,Gascón Y Marín,7721, ,0101000020E6640000703D0AF7C7A62441F0F44A29EA985141,25830,976 23 19 60,Colegio Público,http://cpgymzar.educa.aragon.es,676707.98,4613032.65
50003,674883,4614604,"Avda. De La Almozara, S/N",0,50006001,41.66400430,Zaragoza,-0.89941156, cpjzczaragoza@educa.aragon.es,Público,Jerónimo Zurita Y Castro,7722,5049714XM7154E,0101000020E6640000E826310885982441B09465EC729A5141,25830,976 40 46 08,Colegio Público,http://cpjzczar.educa.aragon.es,674882.52,4614603.69
50004,675536,4613248,"P.º María Agustín,  41",0,50006013,41.65165356,Zaragoza,-0.89196921,cpjcozaragoza@educa.aragon.es,Público,Joaquín Costa,7723, ,0101000020E6640000C84B37699F9D2441865AD3E01F995141,25830,976 23 55 65,Colegio Público,Http://cpjcozar.educa.aragon.es,675535.71,4613247.51
50010,674365,4612746,"Cl. Duquesa Villahermosa, 58",0,50006025,41.64739819,Zaragoza,-0.90616079,cpjmmzaragoza@educa.aragon.es,Público,José María Mir,7724, ,0101000020E66400004082E2C77A94244112143F8EA2985141,25830,976 33 17 97,Colegio Público,www.cpjmmzar.educa.aragon.es,674365.39,4612746.22
50014,678314,4614264,"Cl. Balbino Orensanz, 3-5",0,50006037,41.66018345,Zaragoza,-0.85832187,cpljozaragoza@educa.aragon.es,Público,La Jota,7725,8444201XM7184C,0101000020E6640000D0F7534354B32441341136EC1D9A5141,25830,976 47 41 29,Colegio Público,http:\\centros4.pntic.mec.es\cp.la.jota,678314.13,4614263.69
50002,677786,4612815,"Cl. Leopoldo Romeo, 24",0,50006049,41.64726385,Zaragoza,-0.86509258,cpjsizaragoza@educa.aragon.es,Público,Julián Sanz Ibáñez,7726, ,0101000020E6640000E861A1D633AF244128ED0DCEB3985141,25830,976 42 58 70,Colegio Público,http://cpjsizar.educa.aragon.es,677785.92,4612815.22
50003,676025,4613606,"Cl. Conde De Aranda, 2",0,50006751,41.65477436,Zaragoza,-0.88599589,ep.epz1@escolapios.es,Concertado,Escuelas Pías,7727, ,0101000020E6640000D809684271A12441E09C118D79995141,25830,976 44 02 22,Centro Privado con varias Enseñanzas de Régimen General,www.escuelaspias-zaragoza.es,676024.63,4613606.20
50007,677327,4611276,"Cami. De Miraflores, 23",0,50006761,41.63351462,Zaragoza,-0.87105625,epsengraciaz@planalfa.es,Concertado,Escuelas Pías De Santa Engracia,7728, ,0101000020E664000078E926F19DAB2441423EE81533975141,25830,976 37 10 68,Centro Privado con varias Enseñanzas de Régimen General,www.escolapiasmiraflores.org,677326.97,4611276.34
